CitizenID,SocialSecurity,HealthcarePlan,UnemploymentBenefits,DisabilityBenefits
2182,False,Plan B,False,True
2183,False,Plan C,False,True
2184,True,Plan B,False,False
2185,False,None,False,False
2186,False,Plan C,True,False
2187,False,Plan B,False,True
2188,False,Plan C,False,True
2189,True,Plan C,True,True
2190,True,Plan B,True,False
2191,False,Plan C,True,False
2192,True,Plan C,True,True
2193,False,Plan A,False,False
2194,False,Plan B,True,False
2195,True,None,False,False
2196,False,Plan C,False,True
2197,True,None,True,True
2198,False,Plan B,True,False
2199,False,Plan B,False,False
2200,False,Plan C,True,True
2201,False,None,False,True
2202,True,Plan B,True,False
2203,False,None,True,False
2204,True,Plan B,False,True
2205,False,Plan C,False,True
2206,False,Plan C,True,True
2207,False,Plan A,False,True
2208,True,Plan B,True,True
2209,True,Plan B,True,False
2210,False,Plan A,False,True
2211,False,Plan B,True,False
2212,False,Plan C,True,False
2213,True,Plan A,True,True
2214,False,None,False,False
2215,True,Plan A,True,True
2216,False,Plan B,True,False
2217,False,Plan B,False,True
2218,False,Plan B,False,True
2219,False,Plan C,True,False
2220,True,Plan C,False,True
2221,False,Plan A,True,False
2222,True,Plan B,False,False
2223,True,Plan B,True,True
2224,False,Plan B,True,True
2225,True,Plan C,False,True
2226,False,None,False,True
2227,True,Plan C,False,False
2228,False,Plan B,True,True
2229,False,None,False,False
2230,False,None,False,False
2231,False,Plan B,True,True
2232,True,Plan B,True,True
2233,False,Plan B,True,True
2234,False,Plan C,False,True
2235,False,Plan B,True,False
2236,False,Plan B,False,False
2237,False,Plan C,False,False
2238,True,Plan B,False,True
2239,True,Plan B,True,True
2240,False,None,True,True
2241,False,Plan C,False,False
2242,True,Plan B,True,True
2243,False,Plan A,True,True
2244,False,Plan B,False,False
2245,True,Plan A,True,True
2246,False,None,False,False
2247,False,Plan C,False,False
2248,True,Plan C,False,True
2249,False,Plan B,False,False
2250,False,None,True,False
2251,True,None,False,True
2252,True,Plan C,False,True
2253,True,Plan C,False,False
2254,True,None,True,True
2255,True,Plan A,False,False
2256,True,Plan B,False,False
2257,True,Plan A,True,True
2258,True,Plan A,True,True
2259,False,None,False,False
2260,True,None,True,True
2261,False,Plan A,True,False
2262,True,Plan B,False,True
2263,True,Plan A,False,True
2264,False,Plan C,False,False
2265,False,None,False,True
2266,True,None,True,False
2267,False,None,False,False
2268,True,None,False,True
2269,True,Plan B,True,False
2270,False,Plan C,False,False
2271,False,None,True,False
2272,True,Plan C,True,True
2273,False,Plan C,False,False
2274,False,Plan A,False,False
2275,True,Plan B,True,True
2276,True,Plan C,False,False
2277,True,Plan B,False,True
2278,False,Plan C,True,False
2279,False,Plan C,True,True
2280,False,Plan B,True,False
2281,True,None,True,True
2282,True,None,True,True
2283,False,None,False,False
2284,True,Plan A,True,False
2285,True,Plan A,True,False
2286,False,Plan C,False,False
2287,False,Plan C,False,True
2288,True,Plan C,False,True
2289,False,Plan C,False,False
2290,True,None,False,True
2291,True,None,True,True
2292,True,None,True,False
2293,True,None,True,True
2294,False,Plan B,False,False
2295,False,Plan B,False,False
2296,True,Plan A,False,True
2297,False,None,True,False
2298,True,Plan C,False,True
2299,False,Plan C,False,False
2300,True,Plan C,True,False
2301,False,None,True,False
2302,True,None,True,False
2303,False,Plan B,False,True
2304,True,Plan A,True,False
2305,True,Plan C,False,False
2306,False,Plan A,True,False
2307,False,None,False,False
2308,False,Plan B,True,False
2309,True,Plan A,False,False
2310,True,Plan C,True,False
2311,True,Plan B,True,True
2312,False,Plan B,False,False
2313,True,None,False,True
2314,False,Plan B,True,True
2315,False,Plan B,True,False
2316,False,Plan B,True,False
2317,False,Plan C,False,True
2318,True,Plan C,False,True
2319,False,Plan A,False,True
2320,False,None,True,True
2321,False,Plan A,False,True
2322,True,Plan C,False,True
2323,True,Plan A,False,True
2324,True,Plan A,True,False
2325,False,Plan A,False,True
2326,False,Plan C,False,True
2327,False,Plan A,True,False
2328,True,Plan B,False,True
2329,False,None,True,False
2330,False,None,False,False
2331,True,Plan A,False,False
2332,True,Plan A,False,False
2333,True,Plan C,True,True
2334,True,Plan C,False,False
2335,False,Plan B,False,False
2336,True,Plan A,False,True
2337,True,Plan C,False,False
2338,False,None,True,True
2339,True,Plan B,False,False
2340,False,Plan C,True,True
2341,True,None,False,False
2342,True,None,True,True
2343,True,Plan C,False,True
2344,False,Plan C,False,True
2345,True,Plan B,True,True
2346,True,Plan A,False,True
2347,True,Plan C,True,False
2348,True,Plan B,True,False
2349,True,Plan B,False,True
2350,False,Plan B,True,False
2351,False,Plan A,False,True
2352,True,Plan B,False,False
2353,True,Plan C,True,True
2354,False,Plan C,True,False
2355,True,Plan B,False,False
2356,True,Plan B,False,True
2357,True,Plan B,True,False
2358,False,None,True,True
2359,True,None,True,True
2360,False,Plan C,False,True
2361,False,Plan A,False,True
2362,False,Plan B,False,False
2363,False,Plan C,False,True
2364,True,Plan B,False,False
2365,True,Plan B,False,True
2366,True,Plan A,False,True
2367,False,Plan B,True,False
2368,False,None,False,True
2369,True,None,False,False
2370,False,Plan B,True,False
2371,False,Plan A,False,False
2372,False,Plan C,False,False
2373,False,Plan A,False,True
2374,True,Plan B,False,True
2375,False,None,False,True
2376,True,Plan A,True,False
2377,False,None,False,False
2378,False,None,False,False
2379,True,Plan B,False,False
2380,False,Plan C,True,False
2381,False,Plan C,False,False
2382,False,Plan A,True,True
2383,False,Plan C,False,False
2384,False,Plan C,False,False
2385,True,Plan C,False,True
2386,False,None,True,False
2387,False,Plan C,True,True
2388,True,Plan B,True,True
2389,True,Plan B,False,False
2390,False,None,False,False
2391,False,Plan B,True,True
2392,False,Plan B,True,True
2393,True,Plan A,True,False
2394,True,Plan C,True,True
2395,True,Plan C,False,False
2396,True,Plan A,False,False
2397,False,Plan A,True,True
2398,True,Plan A,False,True
2399,True,Plan C,False,True
2400,False,None,True,True
2401,True,Plan C,False,True
2402,True,None,True,False
2403,False,Plan C,True,False
2404,False,Plan B,False,True
2405,True,Plan A,True,True
2406,False,Plan C,True,False
2407,True,None,False,True
2408,True,Plan A,False,False
2409,False,Plan B,True,True
2410,False,Plan C,True,True
2411,True,None,False,True
2412,False,None,False,True
2413,False,Plan C,True,False
2414,True,None,False,True
2415,False,Plan A,True,True
2416,True,Plan A,True,False
2417,False,Plan C,True,True
2418,True,Plan A,True,False
2419,False,Plan A,True,False
2420,True,Plan B,False,True
2421,True,Plan A,False,True
2422,True,Plan B,False,False
2423,False,Plan A,False,False
2424,False,None,False,True
2425,True,None,False,False
2426,True,Plan C,True,False
2427,True,Plan C,False,False
2428,False,None,False,True
2429,False,Plan B,False,True
2430,True,Plan A,True,True
2431,True,Plan B,False,False
2432,True,None,False,True
2433,False,Plan B,True,True
2434,False,Plan C,True,True
2435,True,None,False,True
2436,True,Plan A,True,True
2437,True,Plan A,False,False
2438,True,Plan A,True,True
2439,True,None,True,False
2440,False,Plan A,False,True
2441,False,Plan C,True,True
2442,True,Plan C,False,True
2443,True,Plan C,False,False
2444,True,None,True,False
2445,True,Plan C,True,True
2446,False,Plan C,True,False
2447,False,Plan A,False,True
2448,True,Plan B,True,False
2449,True,Plan A,True,True
2450,True,Plan C,False,False
2451,False,Plan B,False,False
2452,True,Plan A,True,True
2453,True,Plan B,True,True
2454,False,Plan C,False,False
2455,True,Plan C,True,False
2456,False,Plan C,True,True
2457,True,Plan A,False,False
2458,True,Plan A,False,False
2459,False,Plan A,True,True
2460,True,Plan B,True,False
2461,True,Plan C,True,True
2462,False,None,False,True
2463,True,Plan C,True,True
2464,False,Plan A,True,True
2465,False,Plan B,False,False
2466,True,Plan C,False,True
2467,True,None,False,True
2468,True,Plan A,False,True
2469,False,Plan B,True,False
2470,False,Plan C,False,True
2471,True,None,True,True
2472,False,Plan B,False,True
2473,True,Plan B,True,False
2474,False,Plan B,False,True
2475,False,Plan C,False,True
2476,True,Plan B,True,False
2477,False,Plan C,False,True
2478,False,Plan C,True,False
2479,True,Plan C,True,False
2480,True,None,True,False
2481,False,Plan C,True,True
2482,False,Plan A,False,False
2483,False,None,True,False
2484,False,Plan C,False,False
2485,True,Plan B,False,True
2486,False,Plan B,True,True
2487,False,Plan A,True,False
2488,True,Plan B,False,True
2489,False,Plan A,False,True
2490,True,Plan C,True,True
2491,False,Plan C,True,True
2492,True,Plan C,False,True
2493,False,Plan A,False,True
2494,False,Plan B,True,False
2495,True,None,False,True
2496,True,None,True,False
2497,False,Plan C,False,True
2498,True,None,False,True
2499,True,Plan B,True,False
2500,True,None,False,False
2501,True,Plan A,True,True
2502,False,Plan A,True,False
2503,True,Plan C,False,False
2504,True,Plan A,False,False
2505,True,Plan A,True,True
2506,True,Plan A,False,True
2507,True,Plan C,False,True
2508,True,Plan C,False,True
2509,False,Plan A,True,True
2510,True,None,True,False
2511,True,None,False,True
2512,True,Plan C,True,False
2513,False,Plan A,True,True
2514,True,Plan A,False,True
2515,False,Plan A,True,False
2516,False,Plan C,True,False
2517,False,Plan A,True,True
2518,True,None,True,False
2519,True,Plan C,True,False
2520,False,Plan A,True,False
2521,False,Plan C,True,False
2522,False,None,False,True
2523,False,Plan B,True,False
2524,True,Plan C,False,False
2525,False,Plan B,False,True
2526,True,Plan B,False,False
2527,True,Plan A,True,False
2528,False,Plan B,False,False
2529,False,None,True,True
2530,False,Plan A,False,True
2531,False,Plan B,True,True
2532,True,Plan B,False,False
2533,False,Plan B,True,False
2534,False,Plan A,False,True
2535,True,Plan C,True,True
2536,False,Plan C,True,True
2537,True,None,True,True
2538,False,Plan B,False,True
2539,True,Plan B,False,False
2540,False,Plan C,False,False
2541,True,Plan C,True,False
2542,False,Plan C,False,True
2543,False,Plan C,False,False
2544,False,None,True,False
2545,False,Plan B,False,False
2546,True,None,False,True
2547,True,Plan A,True,True
2548,True,Plan C,True,True
2549,False,Plan A,False,False
2550,True,None,True,True
2551,True,None,True,False
2552,True,Plan A,False,True
2553,True,Plan A,False,False
2554,False,None,False,False
2555,False,None,True,False
2556,True,Plan B,False,False
2557,False,None,True,False
2558,False,Plan B,True,True
2559,True,None,True,True
2560,True,None,False,True
2561,False,None,False,True
2562,False,Plan B,False,False
2563,False,None,True,True
2564,True,Plan A,True,True
2565,True,Plan C,False,False
2566,False,Plan B,True,False
2567,False,Plan A,True,False
2568,False,Plan C,True,True
2569,True,Plan A,False,False
2570,False,Plan A,True,False
2571,True,Plan B,False,False
2572,True,None,True,False
2573,True,None,True,False
2574,False,Plan B,True,True
2575,False,Plan C,False,True
2576,True,Plan A,False,False
2577,False,Plan A,True,False
2578,False,Plan C,False,True
2579,True,Plan C,True,True
2580,False,None,False,True
2581,False,Plan B,True,True
2582,False,None,False,True
2583,False,Plan C,False,False
2584,False,Plan B,False,False
2585,False,Plan C,True,True
2586,True,Plan A,True,False
2587,True,Plan C,False,False
2588,False,Plan C,False,False
2589,False,Plan C,True,True
2590,False,Plan A,False,True
2591,True,None,False,True
2592,False,Plan A,False,True
2593,True,Plan A,False,False
2594,False,Plan A,True,False
2595,True,Plan C,True,True
2596,False,Plan B,False,False
2597,True,Plan C,False,False
2598,True,None,False,False
2599,True,Plan B,False,False
2600,True,None,True,False
2601,True,Plan A,False,True
2602,True,None,True,False
2603,False,None,True,True
2604,True,Plan C,True,False
2605,False,Plan C,True,True
2606,True,None,True,False
2607,True,Plan C,True,False
2608,True,Plan C,True,True
2609,True,Plan C,True,True
2610,False,Plan C,True,False
2611,True,Plan A,True,False
2612,True,Plan C,False,True
2613,True,Plan C,True,True
2614,True,None,True,False
2615,True,Plan C,False,True
2616,False,Plan C,True,True
2617,True,None,True,True
2618,True,Plan B,False,True
2619,True,None,False,True
2620,False,None,False,True
2621,False,Plan B,False,True
2622,False,Plan A,False,True
2623,False,None,True,True
2624,False,Plan C,False,False
2625,False,Plan A,True,False
2626,True,Plan C,False,False
2627,False,None,False,True
2628,True,None,False,False
2629,False,Plan A,True,True
2630,True,Plan C,False,True
2631,False,Plan C,False,True
2632,False,Plan C,False,False
2633,True,Plan B,False,False
2634,True,Plan B,True,False
2635,False,Plan C,False,False
2636,True,Plan C,True,True
2637,True,None,False,False
2638,True,Plan B,True,False
2639,False,Plan A,False,False
2640,False,Plan B,False,False
2641,False,None,True,True
2642,True,Plan C,True,True
2643,True,Plan A,False,False
2644,True,Plan A,True,True
2645,False,Plan C,True,True
2646,False,None,True,False
2647,False,Plan B,True,False
2648,True,Plan C,False,True
2649,False,Plan C,True,False
2650,True,Plan C,False,False
2651,True,Plan C,False,False
2652,True,Plan C,False,True
2653,True,Plan B,True,False
2654,True,Plan B,False,True
2655,True,None,False,False
2656,True,Plan C,False,False
2657,True,Plan B,True,False
2658,False,None,False,True
2659,True,Plan A,False,False
2660,False,Plan C,True,False
2661,True,Plan C,False,False
2662,False,None,False,False
2663,True,Plan B,False,False
2664,False,Plan A,False,False
2665,True,Plan C,False,False
2666,True,Plan C,True,False
2667,False,Plan C,False,False
2668,False,Plan A,True,False
2669,False,Plan A,False,False
2670,True,Plan A,False,False
2671,True,Plan C,False,True
2672,False,Plan A,True,True
2673,True,Plan A,True,True
2674,True,Plan A,True,False
2675,True,None,False,False
2676,True,Plan C,True,False
2677,False,Plan B,False,True
2678,False,Plan C,True,False
2679,True,None,False,True
2680,True,Plan B,True,False
2681,False,None,True,False
2682,False,Plan A,True,False
2683,False,None,True,True
2684,True,None,True,False
2685,False,Plan C,True,False
2686,False,None,True,True
2687,False,Plan A,True,True
2688,True,Plan C,True,True
2689,False,None,False,False
2690,True,Plan C,False,False
2691,True,Plan A,False,False
2692,True,Plan C,False,False
2693,True,Plan C,False,True
2694,True,None,False,False
2695,False,None,True,False
2696,False,None,False,True
2697,True,Plan C,True,True
2698,True,None,True,False
2699,False,Plan B,False,True
2700,True,Plan B,True,False
2701,True,None,True,False
2702,True,Plan A,True,False
2703,True,Plan A,True,False
2704,False,Plan A,True,False
2705,True,Plan A,False,False
2706,True,Plan C,False,False
2707,True,None,True,True
2708,True,Plan C,True,False
2709,False,Plan C,True,False
2710,True,Plan A,True,False
2711,False,None,True,True
2712,True,None,False,True
2713,False,Plan B,False,False
2714,True,Plan C,False,True
2715,False,Plan A,True,False
2716,False,Plan C,True,False
2717,True,Plan A,True,False
2718,False,Plan A,True,False
2719,True,Plan B,False,False
2720,True,Plan A,True,False
2721,False,Plan A,False,True
2722,False,Plan C,True,False
2723,False,None,False,False
2724,False,Plan A,True,True
2725,True,Plan C,True,False
2726,False,Plan C,True,True
2727,False,None,True,True
2728,True,Plan B,True,True
2729,True,Plan C,False,True
2730,True,Plan B,False,False
2731,True,Plan A,True,False
2732,False,None,True,False
2733,False,Plan A,True,False
2734,True,Plan B,False,True
2735,True,Plan C,True,False
2736,False,None,True,True
2737,True,Plan B,False,False
2738,True,Plan B,False,True
2739,True,Plan A,True,False
2740,False,Plan C,False,True
2741,False,None,True,True
2742,False,Plan C,False,True
2743,False,None,False,True
2744,False,None,True,True
2745,False,Plan C,False,False
2746,True,Plan B,False,True
2747,False,Plan B,True,False
2748,True,Plan B,True,False
2749,True,None,False,False
2750,False,Plan C,False,False
2751,False,Plan A,False,True
2752,True,None,False,False
2753,False,None,True,True
2754,False,Plan A,True,False
2755,True,Plan B,True,False
2756,True,Plan B,False,False
2757,False,Plan A,False,False
2758,True,None,False,False
2759,False,Plan C,True,True
2760,False,None,False,True
2761,False,Plan A,False,False
2762,False,Plan B,True,False
2763,True,Plan B,True,True
2764,True,Plan A,True,True
2765,True,Plan B,True,True
2766,False,None,True,True
2767,False,None,False,False
2768,True,Plan C,True,True
2769,True,None,True,True
2770,True,Plan A,True,False
2771,False,Plan C,False,False
2772,True,Plan C,True,False
2773,False,None,False,True
2774,True,Plan A,True,True
2775,False,Plan A,False,True
2776,True,None,False,False
2777,True,Plan B,True,True
2778,False,Plan B,False,True
2779,False,Plan B,True,False
2780,True,None,True,True
2781,True,Plan C,False,True
2782,True,Plan C,True,False
2783,True,Plan C,False,False
2784,True,None,False,True
2785,True,Plan A,False,False
2786,False,Plan B,False,True
2787,True,Plan B,False,True
2788,True,Plan C,False,False
2789,True,Plan C,False,False
2790,False,None,False,True
2791,True,Plan A,True,False
2792,True,Plan A,False,False
2793,True,Plan A,True,False
2794,False,Plan B,False,False
2795,True,None,False,True
2796,True,Plan A,False,True
2797,True,Plan C,True,True
2798,True,Plan B,True,False
2799,True,None,True,False
2800,True,None,True,False
2801,False,Plan A,True,False
2802,True,Plan A,True,True
2803,False,Plan B,False,True
2804,True,None,True,True
2805,True,Plan C,False,False
2806,True,Plan C,False,True
2807,False,None,False,False
2808,True,Plan A,True,False
2809,False,None,False,False
2810,False,Plan C,False,True
2811,False,Plan A,False,True
2812,False,None,True,False
2813,False,None,False,False
2814,False,Plan A,True,True
2815,True,Plan C,True,False
2816,True,Plan B,True,True
2817,False,Plan B,False,False
2818,True,Plan C,False,True
2819,False,Plan A,False,True
2820,True,None,False,False
2821,True,Plan C,True,False
2822,True,Plan A,False,True
2823,False,Plan C,False,False
2824,False,Plan B,True,False
2825,True,Plan C,False,True
2826,False,Plan B,False,True
2827,True,Plan A,True,False
2828,True,Plan C,False,False
2829,False,Plan C,True,False
2830,False,None,False,True
2831,False,None,True,False
2832,True,None,True,False
2833,True,Plan C,False,False
2834,False,None,True,False
2835,False,Plan A,False,True
2836,False,Plan C,False,True
2837,True,None,False,True
2838,True,Plan B,False,True
2839,False,Plan C,True,True
2840,False,Plan C,False,True
2841,True,Plan A,True,False
2842,True,Plan A,True,False
2843,False,None,True,True
2844,False,Plan B,True,False
2845,False,Plan C,False,True
2846,False,Plan A,True,False
2847,True,Plan B,True,False
2848,True,None,True,False
2849,False,Plan A,False,False
2850,True,Plan A,False,True
2851,False,Plan A,False,True
2852,True,Plan B,True,True
2853,True,Plan C,True,True
2854,False,Plan A,False,False
2855,True,Plan C,False,True
2856,False,Plan C,False,True
2857,False,Plan B,True,False
2858,True,Plan B,False,False
2859,False,Plan B,True,True
2860,True,Plan B,False,True
2861,True,Plan C,False,True
2862,False,Plan B,False,True
2863,True,Plan A,False,True
2864,False,Plan A,False,True
2865,False,None,True,True
2866,False,Plan C,False,True
2867,True,Plan B,True,True
2868,True,Plan B,False,False
2869,True,Plan A,True,True
2870,True,Plan A,False,False
2871,True,Plan B,False,False
2872,True,None,False,False
2873,False,Plan C,False,True
2874,True,Plan B,True,False
2875,False,None,True,False
2876,True,Plan A,False,True
2877,False,None,True,True
2878,True,Plan A,False,True
2879,True,Plan C,False,True
2880,True,Plan B,False,False
2881,False,Plan C,False,False
2882,True,None,False,False
2883,False,Plan C,True,True
2884,True,Plan A,True,False
2885,False,None,True,False
2886,False,Plan C,False,True
2887,True,Plan A,False,True
2888,False,Plan A,True,True
2889,True,None,False,True
2890,False,Plan B,False,False
2891,True,Plan C,False,True
2892,False,Plan C,True,False
2893,True,None,True,True
2894,False,Plan A,False,False
2895,False,Plan A,False,True
2896,False,Plan B,False,True
2897,True,Plan C,True,False
2898,False,None,False,False
2899,False,Plan A,True,True
2900,False,Plan C,True,False
2901,True,None,True,True
2902,True,Plan A,False,False
2903,True,Plan B,False,True
2904,True,Plan C,False,True
2905,True,Plan C,False,True
2906,False,Plan A,True,False
2907,False,Plan C,True,False
2908,True,Plan B,True,False
2909,True,Plan B,False,True
2910,False,Plan A,False,True
2911,False,None,False,True
2912,True,Plan B,True,True
2913,True,Plan A,True,True
2914,False,Plan B,True,False
2915,False,Plan A,False,True
2916,True,None,False,True
2917,True,Plan C,True,False
2918,False,Plan C,True,False
2919,False,None,True,False
2920,True,Plan C,True,True
2921,False,Plan A,True,True
2922,False,None,False,True
2923,True,Plan B,False,True
2924,True,Plan C,True,True
2925,False,Plan C,True,False
2926,False,Plan C,False,False
2927,True,Plan B,False,True
2928,True,Plan A,True,True
2929,True,Plan A,False,True
2930,False,Plan C,True,True
2931,False,Plan C,False,True
2932,True,Plan B,False,False
2933,False,Plan C,True,True
2934,False,Plan C,True,True
2935,False,Plan B,True,True
2936,True,Plan B,False,False
2937,False,Plan C,True,False
2938,False,Plan C,False,True
2939,True,Plan C,True,False
2940,True,None,True,False
2941,False,None,False,True
2942,False,None,False,True
2943,False,Plan A,False,False
2944,True,Plan A,False,False
2945,True,Plan A,False,True
2946,False,Plan A,True,True
2947,False,None,True,True
2948,True,Plan A,False,False
2949,True,Plan A,False,True
2950,True,Plan C,False,False
2951,True,Plan A,False,True
2952,False,None,True,False
2953,True,None,True,True
2954,True,Plan A,False,True
2955,False,None,True,False
2956,False,None,False,True
2957,False,Plan B,True,False
2958,False,None,False,True
2959,False,Plan C,True,False
2960,True,None,True,False
2961,True,Plan A,True,False
2962,False,Plan A,True,True
2963,True,Plan C,True,True
2964,True,Plan C,False,True
2965,False,Plan B,True,False
2966,False,Plan C,True,False
2967,False,None,False,True
2968,True,Plan B,False,True
2969,True,None,False,False
2970,True,Plan C,False,True
2971,False,Plan C,False,True
2972,False,Plan B,False,False
2973,True,Plan A,False,False
2974,False,Plan A,False,True
2975,True,Plan C,True,False
2976,True,None,True,False
2977,False,Plan A,False,True
2978,True,Plan B,False,True
2979,False,Plan A,True,True
2980,False,Plan B,True,True
2981,True,None,False,True
2982,False,Plan C,True,False
2983,False,None,False,True
2984,True,Plan C,True,False
2985,True,Plan B,True,False
2986,True,Plan C,False,False
2987,False,None,True,False
2988,False,Plan B,True,True
2989,False,Plan C,True,False
2990,False,Plan B,False,False
2991,True,None,True,True
2992,False,Plan C,True,True
2993,True,Plan C,False,True
2994,False,None,True,False
2995,True,None,False,False
2996,True,None,True,True
2997,False,Plan A,True,True
2998,True,Plan A,True,False
2999,False,Plan A,False,False
3000,True,Plan A,False,True
3001,True,None,True,False
3002,True,None,False,False
3003,True,Plan B,False,False
3004,False,None,True,True
3005,True,Plan A,True,False
3006,False,Plan A,False,True
3007,True,None,False,True
3008,True,Plan B,False,True
3009,False,Plan B,False,True
3010,False,Plan B,False,True
3011,False,None,True,False
3012,True,Plan B,False,True
3013,True,Plan A,True,True
3014,True,Plan A,False,False
3015,False,Plan A,False,True
3016,True,Plan B,False,False
3017,True,Plan C,False,False
3018,True,Plan A,True,True
3019,True,Plan A,False,True
3020,True,Plan B,False,True
3021,True,Plan B,False,False
3022,False,Plan C,True,True
3023,False,Plan B,True,True
3024,False,None,True,False
3025,True,Plan A,False,False
3026,True,Plan A,True,True
3027,True,Plan C,False,True
3028,False,None,False,True
3029,False,Plan C,False,True
3030,False,Plan B,False,False
3031,False,Plan A,True,True
3032,False,Plan C,False,True
3033,True,Plan C,True,False
3034,False,Plan B,True,False
3035,True,Plan B,False,True
3036,False,None,False,True
3037,False,Plan C,False,True
3038,False,None,True,True
3039,True,Plan C,False,True
3040,True,Plan A,False,False
3041,True,Plan C,True,False
3042,False,None,False,False
3043,True,Plan A,True,False
3044,True,Plan B,True,False
3045,True,Plan B,False,False
3046,False,Plan C,True,True
3047,True,None,False,False
3048,False,Plan A,True,False
3049,False,None,False,True
3050,True,Plan B,False,True
3051,True,Plan A,False,True
3052,False,Plan B,True,False
3053,True,Plan A,True,False
3054,True,Plan C,False,True
3055,True,Plan B,False,True
3056,True,Plan C,False,False
3057,True,None,True,True
3058,True,Plan A,False,True
3059,True,None,False,True
3060,True,Plan B,False,True
3061,False,None,True,True
3062,False,None,False,True
3063,True,Plan A,True,False
3064,True,Plan A,False,True
3065,False,Plan C,True,True
3066,False,Plan C,False,False
3067,False,Plan A,False,True
3068,True,None,True,True
3069,False,None,False,True
3070,False,Plan B,False,False
3071,True,Plan B,True,True
3072,True,Plan C,True,True
3073,False,None,True,False
3074,True,None,False,True
3075,False,Plan C,False,False
3076,True,Plan B,False,False
3077,True,None,False,False
3078,False,Plan C,True,True
3079,False,Plan C,True,False
3080,False,None,False,True
3081,False,None,False,False
3082,False,Plan C,True,True
3083,False,Plan B,False,True
3084,False,None,True,True
3085,False,None,False,False
3086,True,None,True,False
3087,True,Plan C,True,False
3088,True,None,True,True
3089,True,Plan B,True,False
3090,True,Plan A,False,False
3091,False,Plan A,True,False
3092,False,None,True,False
3093,False,Plan A,True,True
3094,False,Plan B,False,True
3095,False,Plan C,True,True
3096,False,None,True,True
3097,False,None,False,True
3098,False,Plan B,True,True
3099,True,None,True,True
3100,True,Plan B,False,True
3101,False,None,False,True
3102,False,Plan B,True,False
3103,False,Plan C,False,True
3104,True,None,True,False
3105,True,Plan A,False,True
3106,False,None,False,True
3107,False,None,False,False
3108,True,Plan A,True,False
3109,True,Plan B,False,True
3110,False,Plan A,True,True
3111,False,Plan C,False,True
3112,True,Plan C,True,False
3113,True,Plan A,True,True
3114,True,None,True,False
3115,True,None,False,True
3116,True,Plan A,False,True
3117,True,Plan C,False,True
3118,False,Plan A,True,True
3119,False,None,True,True
3120,False,None,False,False
3121,True,None,True,False
3122,False,Plan B,True,True
3123,True,Plan A,False,True
3124,False,Plan C,True,False
3125,False,None,False,True
3126,False,Plan C,False,True
3127,True,Plan C,True,False
3128,True,Plan A,True,True
3129,False,Plan A,False,False
3130,False,Plan B,True,True
3131,True,Plan B,False,True
3132,False,Plan B,False,False
3133,False,Plan B,True,True
3134,True,Plan A,False,False
3135,True,Plan A,False,False
3136,False,Plan C,True,False
3137,False,Plan C,True,False
3138,False,Plan B,True,False
3139,False,Plan C,True,False
3140,True,Plan B,True,False
3141,False,None,True,False
3142,False,None,False,False
3143,True,Plan C,False,False
3144,False,Plan B,True,True
3145,True,None,False,False
3146,True,Plan B,False,True
3147,False,Plan A,True,True
3148,False,None,False,False
3149,False,Plan C,True,False
3150,True,Plan C,False,True
3151,True,Plan B,True,True
3152,False,Plan A,True,True
3153,False,Plan A,False,True
3154,True,None,True,False
3155,False,Plan A,False,False
3156,True,Plan C,True,True
3157,True,None,True,False
3158,True,None,False,False
3159,True,None,False,True
3160,True,Plan B,True,True
3161,False,Plan B,True,True
3162,False,Plan C,True,True
3163,False,None,True,True
3164,False,None,False,False
3165,True,Plan A,False,False
3166,False,Plan A,False,False
3167,False,Plan B,True,True
3168,False,None,False,False
3169,True,Plan B,True,False
3170,True,None,True,True
3171,False,Plan C,True,True
3172,False,Plan B,False,True
3173,False,Plan A,True,True
3174,True,Plan A,True,False
3175,False,Plan A,True,False
3176,True,None,True,True
3177,False,None,False,False
3178,False,Plan C,True,True
3179,True,Plan C,False,False
3180,False,Plan C,True,True
3181,True,None,False,True
3182,True,None,False,True
3183,False,Plan B,True,False
3184,False,Plan C,False,True
3185,True,Plan C,True,True
3186,True,None,True,False
3187,False,Plan C,False,False
3188,False,Plan C,True,True
3189,False,Plan C,True,False
3190,False,Plan A,False,False
3191,True,Plan C,False,False
3192,True,Plan A,False,True
3193,True,Plan C,False,True
3194,True,Plan C,False,True
3195,True,None,False,True
3196,False,Plan C,False,True
3197,False,Plan B,True,False
3198,False,Plan A,True,False
3199,True,None,True,False
3200,False,Plan C,True,True
3201,False,None,True,True
3202,False,Plan B,False,True
3203,False,Plan C,False,False
3204,False,Plan A,True,True
3205,True,Plan B,False,False
3206,False,Plan B,False,False
3207,True,Plan B,True,False
3208,False,Plan A,False,False
3209,True,None,False,False
3210,True,Plan C,True,True
3211,True,Plan B,False,True
3212,True,Plan C,True,False
3213,False,Plan A,True,False
3214,False,None,True,False
3215,False,None,False,True
3216,True,Plan C,True,True
3217,True,Plan C,True,True
3218,True,Plan A,True,True
3219,False,Plan B,True,False
3220,False,None,True,True
3221,False,None,False,True
3222,False,Plan C,True,True
3223,False,Plan B,False,False
3224,False,Plan C,False,True
3225,True,Plan B,False,True
3226,True,Plan C,False,False
3227,False,None,False,False
3228,False,Plan B,False,False
3229,True,None,True,True
3230,False,None,False,True
3231,False,Plan B,True,False
3232,True,Plan B,False,False
3233,False,Plan B,True,True
3234,False,Plan B,False,False
